Time (s),Pos_0,Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Torque_0,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6,Current_0,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Velocity_0,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6
0.0,0.001657141838222742,359.9991455078125,359.99969482421875,359.9989929199219,5.706041702069342e-05,0.0007056824979372323,359.99993896484375,35.41328048706055,36.0731201171875,32.70624923706055,38.810768127441406,39.974143981933594,43.47797775268555,42.39838790893555,-0.30769652128219604,0.03108721598982811,-0.3968939185142517,0.0934390127658844,-0.6057923436164856,0.14219939708709717,-0.7658876180648804,-0.29048630595207214,0.1619364619255066,0.04108096659183502,0.17742909491062164,-0.008056640625,-0.07262157648801804,0.0056969053111970425,0.0,-0.00030337978387251496,0.0,0.0,0.0,0.0,0.0
0.5073626041412354,0.001657141838222742,359.9991455078125,359.99969482421875,359.9989929199219,5.706041702069342e-05,0.0007056824979372323,359.99993896484375,35.410057067871094,36.06184005737305,32.695777893066406,38.790626525878906,39.954811096191406,43.4691162109375,42.4136962890625,-0.33988672494888306,0.014932810328900814,-0.35628601908683777,0.09789382666349411,-0.5973673462867737,0.15547554194927216,-0.775608241558075,-0.29820457100868225,0.15328805148601532,0.0490066334605217,0.16938117146492004,-0.0040283203125,-0.072509765625,0.0056969053111970425,0.0,-0.0003036091511603445,0.0,0.0,0.0,0.0,0.0
1.0214674472808838,0.001657141838222742,359.9991760253906,359.99969482421875,359.9989929199219,5.706041702069342e-05,0.0007056824979372323,359.99993896484375,35.40925216674805,36.06103515625,32.70463943481445,38.77692794799805,39.94111251831055,43.46831130981445,42.39033126831055,-0.3456263840198517,0.007579178083688021,-0.4069180488586426,0.0932014212012291,-0.6088190078735352,0.14690889418125153,-0.7776240706443787,-0.30657610297203064,0.1613340973854065,0.04833984375,0.169189453125,-0.0040283203125,-0.07664402574300766,0.011393810622394085,0.0,0.0003040689625777304,0.0,0.0,0.0,0.0,0.0
1.5294628143310547,0.001657141838222742,359.9991455078125,359.99969482421875,6.437405586242676,5.706041702069342e-05,0.001196234836243093,359.99993896484375,35.40119552612305,36.054588317871094,32.698997497558594,38.798683166503906,39.966896057128906,43.502952575683594,42.39033126831055,-0.2672736346721649,0.2055385559797287,-0.341691792011261,0.10050012171268463,-0.6190129518508911,0.5651586055755615,-0.7729139924049377,-0.29820457100868225,0.17724609375,0.040283203125,0.5076322555541992,-0.0040283203125,-0.08066704869270325,-0.0040283203125,0.0,0.0018189044203609228,0.0,25.373842239379883,0.0,0.00653253635391593,0.0
2.0373620986938477,0.0016045225784182549,0.00787353515625,359.99969482421875,19.162429809570312,0.00011156623077113181,0.0023953625932335854,359.99993896484375,35.4044189453125,36.058616638183594,32.719139099121094,38.79062271118164,39.968505859375,43.462669372558594,42.439476013183594,-0.3497485816478729,4.513540744781494,-0.1882229447364807,4.168203353881836,-0.6198651194572449,1.9531748294830322,-0.7505311369895935,-0.30615234375,-0.7412546873092651,0.04833984375,0.0649547129869461,-0.009007598273456097,-0.2578439712524414,0.0120849609375,0.00030315073672682047,-0.024068033322691917,0.00030337978387251496,24.669811248779297,0.0,-0.003797986311838031,0.0
2.544780969619751,0.0015782129485160112,0.008392333984375,359.9996643066406,30.902183532714844,0.00011156623077113181,0.0106802461668849,359.99993896484375,35.406837463378906,36.051368713378906,32.70947265625,38.7882080078125,40.0128173828125,43.50214767456055,42.417724609375,-0.33890658617019653,9.591826438903809,-0.07865548878908157,8.13991928100586,-0.6086320877075195,3.2419514656066895,-0.73079913854599,-0.30625835061073303,-1.095703125,0.0649547129869461,0.040283203125,-0.009007598273456097,-0.600273847579956,0.009007598273456097,0.0,-0.0003068512014579028,0.0,26.308258056640625,0.0,-0.07906436175107956,0.0
3.0518171787261963,0.0015782129485160112,0.008392333984375,359.9996643066406,30.902183532714844,0.00011156623077113181,0.0106802461668849,359.99993896484375,35.406837463378906,36.051368713378906,32.70947265625,38.7882080078125,40.0128173828125,43.50214767456055,42.417724609375,-0.33890658617019653,9.591826438903809,-0.07865548878908157,8.13991928100586,-0.6086320877075195,3.2419514656066895,-0.73079913854599,-0.30625835061073303,-1.095703125,0.0649547129869461,0.040283203125,-0.009007598273456097,-0.600273847579956,0.009007598273456097,0.0,-0.0003068512014579028,0.0,26.308258056640625,0.0,-0.07906436175107956,0.0
3.560415267944336,0.0015782129485160112,0.008392333984375,359.9996643066406,30.902183532714844,0.00011156623077113181,0.0106802461668849,359.99993896484375,35.406837463378906,36.051368713378906,32.70947265625,38.7882080078125,40.0128173828125,43.50214767456055,42.417724609375,-0.33890658617019653,9.591826438903809,-0.07865548878908157,8.13991928100586,-0.6086320877075195,3.2419514656066895,-0.73079913854599,-0.30625835061073303,-1.095703125,0.0649547129869461,0.040283203125,-0.009007598273456097,-0.600273847579956,0.009007598273456097,0.0,-0.0003068512014579028,0.0,26.308258056640625,0.0,-0.07906436175107956,0.0
4.0683674812316895,0.0015782129485160112,0.008392333984375,359.9996643066406,30.902183532714844,0.00011156623077113181,0.0106802461668849,359.99993896484375,35.406837463378906,36.051368713378906,32.70947265625,38.7882080078125,40.0128173828125,43.50214767456055,42.417724609375,-0.33890658617019653,9.591826438903809,-0.07865548878908157,8.13991928100586,-0.6086320877075195,3.2419514656066895,-0.73079913854599,-0.30625835061073303,-1.095703125,0.0649547129869461,0.040283203125,-0.009007598273456097,-0.600273847579956,0.009007598273456097,0.0,-0.0003068512014579028,0.0,26.308258056640625,0.0,-0.07906436175107956,0.0
4.576374053955078,0.0015782129485160112,0.008392333984375,359.9996643066406,30.902183532714844,0.00011156623077113181,0.0106802461668849,359.99993896484375,35.406837463378906,36.051368713378906,32.70947265625,38.7882080078125,40.0128173828125,43.50214767456055,42.417724609375,-0.33890658617019653,9.591826438903809,-0.07865548878908157,8.13991928100586,-0.6086320877075195,3.2419514656066895,-0.73079913854599,-0.30625835061073303,-1.095703125,0.0649547129869461,0.040283203125,-0.009007598273456097,-0.600273847579956,0.009007598273456097,0.0,-0.0003068512014579028,0.0,26.308258056640625,0.0,-0.07906436175107956,0.0
