Time (s),Pos_0,Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Torque_0,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6,Current_0,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Velocity_0,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Tool_X,Tool_Y,Tool_Z,Tool_Roll,Tool_Pitch,Tool_Yaw
9.5367431640625e-07,0.0,-0.0,-3.164445902507537,-0.0,-0.0,-0.0,0.0,26,33,38,28,33,29,0,0.0002211412793258205,-15.673883438110352,-12.960539817810059,-0.008685779757797718,-3.4668660163879395,0.0003332025953568518,0.0,0.20999999344348907,-2.8949999809265137,-1.434999942779541,-0.05000000074505806,-0.8500000238418579,-0.03500000014901161,0.0,0.0,5.364029388059426e-05,19.999837201193053,5.364029388059426e-05,7.1520394012051e-05,1.788009850301275e-05,0.0,280.43,4.08,125.165,179.96896553534674,-3.186848552297152,0.0036096341093241864
0.5006217956542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0,-14.196634292602539,-9.153251647949219,-4.003883448814899e-16,-3.266948938369751,-1.7458432649513574e-19,0.0,0.1274999976158142,-1.962499976158142,-1.5299999713897705,-0.05000000074505806,-0.7200000286102295,-0.07000000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.587,4.121,113.204,179.9674758450794,-0.02245994556912827,0.01873571990077792
1.0012059211730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0,-14.196634292602539,-9.153251647949219,-4.003883448814899e-16,-3.266948938369751,-1.7458432649513574e-19,0.0,0.07750000059604645,-1.965000033378601,-1.7400000095367432,-0.029999999329447746,-0.6299999952316284,-0.0925000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.587,4.121,113.204,179.9674758450794,-0.02245994556912827,0.01873571990077792
1.5018119812011719,0.0,0.0,-4.5927723899891655,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0006782041164115071,-16.311960220336914,-11.24032211303711,-0.011774575337767601,-3.556428909301758,0.00043741875560954213,0.0,0.032499998807907104,-2.3475000858306885,-3.2200000286102295,-4.932686203940051e-15,-0.5799999833106995,-0.11999999731779099,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,290.969,4.059,130.992,179.96988226781895,-4.615175039778781,-0.0032658594322456927
2.0023043155670166,0.0,0.0,-25.597118680587577,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0006420553545467556,-24.47597885131836,-22.456796646118164,-0.06634331494569778,-4.459875106811523,0.0025832559913396835,0.0,0.24250000715255737,-3.697499990463257,-5.177499771118164,-0.05000000074505806,-0.6200000047683716,-0.10000000149011612,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,425.56,3.608,244.546,-179.99360272053738,-25.61923485147963,-0.11407589701054692
2.5024635791778564,0.0,0.0,-39.60003530624636,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0005697726155631244,-28.538114547729492,-29.461721420288086,-0.09821462631225586,-4.739597797393799,0.0038365493528544903,0.0,0.2475000023841858,-4.599999904632568,-6.400000095367432,-0.07750000059604645,-0.699999988079071,-0.07999999821186066,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,488.56,3.176,344.04,-179.93533291277257,-39.62192229402036,-0.21273922933207468
3.0030593872070312,0.0,0.0,-60.60438159684478,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0003997571184299886,-31.96009063720703,-31.89697265625,-0.13454900681972504,-4.633975505828857,0.005265346262603998,0.0,0.18250000476837158,-5.784999847412109,-6.824999809265137,-0.07999999821186066,-0.8199999928474426,-0.05000000074505806,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,533.657,2.395,514.261,-179.7151452321038,-60.62558103526462,-0.4857536187119119
3.5036532878875732,0.0,0.0,-74.60729822250356,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0002551739162299782,-32.262908935546875,-31.739397048950195,-0.14902456104755402,-4.219523906707764,0.005834576673805714,0.0,0.13750000298023224,-6.050000190734863,-6.797500133514404,-0.057500001043081284,-0.8999999761581421,-0.03999999910593033,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,528.181,1.832,631.895,-179.20653059736614,-74.62706526643558,-1.0266830730949221
4.0043463706970215,0.0,0.0,-95.61164451310198,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,1.2810309272026643e-05,-29.704627990722656,-32.856746673583984,-0.15397728979587555,-3.1430511474609375,0.006029335781931877,0.0,0.06499999761581421,-5.639999866485596,-6.992499828338623,-0.029999999329447746,-0.9850000143051147,-0.009999999776482582,0.0,0.0,0.0,-35.00725349649743,0.0,0.0,0.0,0.0,467.465,1.004,797.19,-3.275828897880969,-84.3582950504965,-177.00396624132424
4.505202293395996,0.0,0.0,-107.76597010855066,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,1.8166601824254923e-17,-26.447620391845703,-30.999300003051758,-0.14754870533943176,-2.276995897293091,0.0058021401055157185,0.0,0.1525000035762787,-4.164999961853027,-5.409999847412109,-4.9188084161322365e-15,-0.3125,-1.5048726154098802e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.271,0.574,879.143,-1.2580434307687487,-72.2091833709835,-179.04902449948472
5.0059614181518555,0.0,0.0,-100.21576146743473,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,-4.517050547292456e-05,-32.61225128173828,-28.802732467651367,-0.15215837955474854,-2.8270578384399414,0.005957718938589096,0.0,0.20999999344348907,-4.867499828338623,-3.890000104904175,0.027499999850988388,-0.3700000047683716,0.029999999329447746,0.0,0.0,0.0,35.06914184056691,0.0,0.0,0.0,0.0,446.345,0.835,829.745,-1.9459365596028149,-79.75761584293453,-178.34411452413525
5.506455421447754,0.0,0.0,-94.06832539613758,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,2.250657530722057e-18,-40.9370002746582,-25.011449813842773,-0.15454715490341187,-3.197347402572632,0.006077344063669443,0.0,0.29750001430511475,-6.110000133514404,-4.364999771118164,0.029999999329447746,-0.7825000286102295,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.951,1.062,785.911,-4.390690175646525,-85.89880667426475,-175.8856099210084
6.0070788860321045,0.0,0.0,-94.11049508985921,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.007310433313250542,-36.017356872558594,-29.15298080444336,-0.17338892817497253,-4.015909194946289,0.007185808848589659,0.0,0.17249999940395355,-4.855000019073486,-4.699999809265137,-0.019999999552965164,-0.9775000214576721,0.07000000029802322,0.0,0.0,0.0,-3.9049506296378125,0.0,0.0,0.0,0.0,473.778,1.061,786.221,-4.349208031279053,-85.85669427632263,-175.92720665693489
6.507736921310425,0.0,0.0,-114.00462106083263,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,-0.010409194976091385,-28.039499282836914,-24.56730079650879,-0.11377431452274323,-0.637476921081543,0.00391547754406929,0.0,0.1274999976158142,-4.184999942779541,-5.445000171661377,-0.05000000074505806,-0.47999998927116394,0.09000000357627869,0.0,0.0,0.0,-27.840448698524348,0.0,0.0,0.0,0.0,368.49,0.375,915.698,-1.0183751850655254,-65.97116267227617,-179.3029593942867
7.008418560028076,0.0,0.0,-114.78206749304563,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,-4.960289872799268e-18,-24.27559471130371,-19.23221206665039,-0.14066915214061737,-1.7517948150634766,0.005531611852347851,0.0,0.10750000178813934,-4.262499809265137,-3.9625000953674316,-0.03750000149011612,-0.0949999988079071,0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.509,0.351,919.959,-0.9971184508661716,-65.19377353584267,-179.32604959343044
7.509259462356567,0.0,0.0,-104.18464011430594,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,-9.15265190997161e-05,-27.608306884765625,-19.79392433166504,-0.1498669534921646,-2.5549776554107666,0.005867769476026297,0.0,0.08749999850988388,-4.422500133514404,-2.319999933242798,-4.929216756988097e-15,-0.3400000035762787,0.07249999791383743,0.0,0.0,0.0,34.96124534224822,0.0,0.0,0.0,0.0,426.091,0.695,856.371,-1.4924977605362815,-75.78994040743308,-178.80649146480582
8.010025978088379,0.0,0.0,-90.06025643607941,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,7.489982090191916e-05,-30.6754150390625,-23.86222267150879,-0.1546829789876938,-3.4587106704711914,0.0060571529902517796,0.0,0.057500001043081284,-4.914999961853027,-3.0299999713897705,0.009999999776482582,-0.7724999785423279,0.05249999836087227,0.0,0.0,0.0,34.96124534224822,0.0,0.0,0.0,0.0,489.354,1.216,755.842,-74.47798164814253,-89.69654282773037,-105.7909272929552
8.510464668273926,0.0,0.0,-80.16200945473787,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,5.377549138682761e-18,-31.642593383789062,-26.599210739135742,-0.15265919268131256,-3.945432186126709,0.006003102753311396,0.0,0.16500000655651093,-5.909999847412109,-4.28000020980835,0.019999999552965164,-1.1050000190734863,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.093,1.607,677.608,-178.5948408552845,-80.18022951262301,-1.650863295110441
9.011162281036377,0.0,0.0,-82.23250703900212,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,0.0021597002632915974,-33.34303283691406,-41.21846008300781,-0.15850861370563507,-4.117244243621826,0.006311006844043732,0.0,0.14749999344348907,-5.820000171661377,-8.449999809265137,0.019999999552965164,-1.0674999952316284,-1.5256892971216018e-15,0.0,0.0,0.0,-34.98969991033049,0.0,0.0,0.0,0.0,513.207,1.524,694.365,-178.1411155773204,-82.2495238855175,-2.109172235435586
9.51185655593872,0.0,0.0,-96.22923572047348,0.0,0.0,0.0,0.0,26,33,38,28,33,29,0,5.489900559041416e-06,-29.576759338378906,-31.54042625427246,-0.1538092941045761,-3.104249954223633,0.006022751796990633,0.0,0.10750000178813934,-4.917500019073486,-6.762499809265137,0.012500000186264515,-0.9200000166893005,-0.019999999552965164,0.0,0.0,0.0,-34.99188215577031,0.0,0.0,0.0,0.0,464.785,0.981,801.654,-2.983620422364249,-83.74144868825866,-177.29754981554927
